noun,gender,lang
hyperthyroïdie,f,fr
hygrométrie,f,fr
hydre,f,fr
huitième,m,fr
huile,f,fr
hydrothérapie,f,fr
hydrocéphalie,f,fr
houle,f,fr
humeur,f,fr
huche,f,fr
humaine,f,fr
houe,f,fr
hors-la-loi,m,fr
hospitalité,f,fr
homothétie,f,fr
horreur,f,fr
Hollande,f,fr
hormone,f,fr
horloge,f,fr
hirondelle,f,fr
heure,f,fr
heuristique,f,fr
habitude,f,fr
habitation,f,fr
habilité,f,fr
gérance,f,fr
géologue,m,fr
habileté,f,fr
géométrie,f,fr
géologie,f,fr
géolocalisation,f,fr
génétique des populations,f,fr
génétique,f,fr
génothérapie,f,fr
génération,f,fr
génothèque,f,fr
guigne,f,fr
gâche,f,fr
guise,f,fr
guérite,f,fr
génisse,f,fr
guivre,f,fr
grêle,f,fr
gueule,f,fr
guerre civile,f,fr
guitare,f,fr
grue,f,fr
guerre,f,fr
grève,f,fr
groseille,f,fr
grippe porcine,f,fr
grive,f,fr
groseille à maquereau,f,fr
griffe,f,fr
Greque,f,fr
grimpe,f,fr
grenouille,f,fr
grippe aviaire,f,fr
grand-mère,f,fr
grange,f,fr
grappe,f,fr
gravitation,f,fr
grammaire,f,fr
graine,f,fr
Grande-Bretagne,f,fr
graisse,f,fr
goyave,f,fr
gouttière,f,fr
gomme,f,fr
gourde,f,fr
goutte,f,fr
goule,f,fr
gouine,f,fr
gouge,f,fr
gougoune,f,fr
glène,f,fr
gnaque,f,fr
gnoséologie,f,fr
gnose,f,fr
glèbe,f,fr
glycine,f,fr
glose,f,fr
glu,f,fr
glycérine,f,fr
glissoire,f,fr
glande,f,fr
glasnost,f,fr
glace,f,fr
glane,f,fr
girafe,f,fr
gigoteuse,f,fr
gigue,f,fr
gifle,f,fr
gerbe,f,fr
gibecière,f,fr
geôle,f,fr
gestalt-thérapie,f,fr
gestion,f,fr
gentiane,f,fr
gelée royale,f,fr
gelée,f,fr
geisha,f,fr
gencive,f,fr
gaule,f,fr
gaufre,f,fr
garriguette,f,fr
garniture,f,fr
garce,f,fr
gariguette,f,fr
gare,f,fr
garde,f,fr
gangrène,f,fr
garantie,f,fr
galée,f,fr
gamme,f,fr
garagiste,f,fr
Galaxie,f,fr
galoche,f,fr
gambiste,m,fr
Galice,f,fr
gaine,f,fr
fête,f,fr
galeriste,m,fr
galle,f,fr
gala,m,fr
futilité,f,fr
fœtoscopie,f,fr
galaxie,f,fr
félicitation,f,fr
fée,f,fr
fusion,f,fr
fève,f,fr
fusée,f,fr
fureur,f,fr
fumée,f,fr
fumette,f,fr
furtivité,f,fr
fugue,f,fr
frénésie,f,fr
fuite,f,fr
frites,f,fr
fumerolle,f,fr
frontière,f,fr
frite,f,fr
frise,f,fr
friandise,f,fr
frigidité,f,fr
frette,f,fr
fraternité,f,fr
Française,f,fr
fractale,f,fr
framboise,f,fr
fraise,f,fr
fourmi,f,fr
fourmilière,f,fr
fourniture,f,fr
fosse,f,fr
forêt,f,fr
formule,f,fr
foule,f,fr
force,f,fr
forge,f,fr
fourchette,f,fr
footeuse,f,fr
fontaine,f,fr
fondation,f,fr
fois,f,fr
foison,f,fr
folie,f,fr
fonction,f,fr
foi,f,fr
foire,f,fr
flûte de Pan,f,fr
flûte,f,fr
fleur,f,fr
flotte,f,fr
fixette,f,fr
flèche,f,fr
flambeau,f,fr
Flandre,f,fr
finesse,f,fr
fivete,f,fr
fivète,f,fr
firme,f,fr
fille,f,fr
FIV,f,fr
Finlandaise,f,fr
fiole,f,fr
figue,f,fr
ficelle,f,fr
fidélité,f,fr
fiançailles,f,fr
fiche,f,fr
fibre,f,fr
fibromyalgie,f,fr
ferme,f,fr
feuille,f,fr
ferveur,f,fr
feuj,m,fr
fenêtre,f,fr
fenêtre intruse,f,fr
fente,f,fr
femme,f,fr
fellation,f,fr
fatigue,f,fr
facturette,f,fr
fable,f,fr
facture,f,fr
F.I.V.,f,fr
fatwa,f,fr
fabrique,f,fr
exterritorialité,f,fr
F. I. V.,f,fr
externalisation,f,fr
expérience,f,fr
exposition d'art,f,fr
exoplanète,f,fr
exhalaison,f,fr
exfiltration,f,fr
eurodéputée,f,fr
Eurasie,f,fr
Eurafrasie,f,fr
ethnométhodologie,f,fr
Estonienne,f,fr
essencerie,f,fr
estime,f,fr
esquisse,f,fr
essence,f,fr
esquille,f,fr
esplanade,f,fr
espérantie,f,fr
espérance,f,fr
espace,m,fr
escarpolette,f,fr
Espagnole,f,fr
escrime,f,fr
ESB,f,fr
escalade,f,fr
ergonomie,f,fr
escouade,f,fr
erreur,f,fr
enveloppe,f,fr
envie,f,fr
entreprise,f,fr
entité,f,fr
entrée,f,fr
enthésiopathie,f,fr
EPO,f,fr
enthésopathie,f,fr
enthèse,f,fr
enquête,f,fr
enseigne,f,fr
endive,f,fr
encyclopédie,f,fr
enclume,f,fr
encre,f,fr
employabilité,f,fr
enchilada,f,fr
emphase,f,fr
empathie,f,fr
emplette,f,fr
emballagiste,m,fr
embouchure,f,fr
dîme,f,fr
eau,f,fr
elstar,f,fr
effraie,f,fr
désépargne,f,fr
E.S.B.,f,fr
eau-de-vie,f,fr
détonique,f,fr
désyndicalisation,f,fr
désinstallation,f,fr
désintermédiation,f,fr
déresponsabilisation,f,fr
dérégulation,f,fr
désindexation,f,fr
déroute,f,fr
dépénalisation,f,fr
désalinisation,f,fr
déréglementation,f,fr
déprogrammation,f,fr
dépense,f,fr
déprime,f,fr
démédicalisation,f,fr
dépression,f,fr
déperlance,f,fr
déportance,f,fr
démocratie,f,fr
dénonciation,f,fr
démission,f,fr
démagogie,f,fr
démence,f,fr
découverte,f,fr
déesse,f,fr
déité,f,fr
défragmentation,f,fr
défense,f,fr
déclaration,f,fr
déception,f,fr
débosseleuse,f,fr
dyspepsie,f,fr
déchetterie,f,fr
Déchetterie,f,fr
dysenterie,f,fr
décentralisation,f,fr
décision,f,fr
duègne,f,fr
dynastie,f,fr
durée,f,fr
duplique,f,fr
dualisation,f,fr
dune,f,fr
ductilité,f,fr
dualité,f,fr
dryade,f,fr
drège,f,fr
drupe,f,fr
DRH,f,fr
droguerie,f,fr
droite,f,fr
drave,f,fr
drag,f,fr
douleur,f,fr
douzaine,f,fr
douve,f,fr
drag-queen,f,fr
doublure,f,fr
dopamine,f,fr
douzième,m,fr
doudou,f,fr
donne,f,fr
domotique,f,fr
doctorante,f,fr
dollarisation,f,fr
docu-fiction,f,fr
djeune,m,fr
docufiction,f,fr
doctrine,f,fr
diète,f,fr
djihadiste,m,fr
diérèse,f,fr
dix-septième,m,fr
djellaba,f,fr
dizaine,f,fr
dix-neuvième,m,fr
dixième,m,fr
dix-huitième,m,fr
distance,f,fr
distribution,f,fr
dissemblance,f,fr
discipline,f,fr
disquette,f,fr
diligence,f,fr
dioxine,f,fr
dinde,f,fr
direction,f,fr
digue,f,fr
dignité,f,fr
dictée,f,fr
différence,f,fr
diarrhée,f,fr
deuxième,m,fr
diffusion,f,fr
descendance,f,fr
dette,f,fr
devise,f,fr
destinée,f,fr
destination,f,fr
dent,f,fr
dermabrasion,f,fr
demeure,f,fr
dentelle,f,fr
deltiste,m,fr
denture,f,fr
dendrochronologie,f,fr
dengue,f,fr
câbliste,m,fr
dealeuse,f,fr
datte,f,fr
cébiste,m,fr
daube,f,fr
câpre,f,fr
date de naissance,f,fr
cycliste,m,fr
Cypriote,m,fr
cyclosporine,f,fr
cybernaute,m,fr
cuvée,f,fr
cybercriminalité,f,fr
cyberguerre,f,fr
customisation,f,fr
cyberculture,f,fr
culture,f,fr
cuve,f,fr
culotte,f,fr
cuite,f,fr
culée,f,fr
cuisine,f,fr
cuisse,f,fr
cuisiniste,m,fr
cuiller,f,fr
crête,f,fr
crêpe,f,fr
crécelle,f,fr
créatique,f,fr
cryptozoologie,f,fr
crème,f,fr
créolisation,f,fr
cryptosporidiose,f,fr
cryotempérature,f,fr
cruche,f,fr
cryoconservation,f,fr
croyance,f,fr
cryogénisation,f,fr
croûte,f,fr
croustille,f,fr
croissanterie,f,fr
croissance,f,fr
croisiériste,m,fr
croix,f,fr
critique,f,fr
cristallographie,f,fr
criée,f,fr
crainte,f,fr
Croate,m,fr
crise,f,fr
craie,f,fr
cousine,f,fr
cravate,f,fr
cox,f,fr
couronne,f,fr
couche,f,fr
coutume,f,fr
courgette,f,fr
courroie,f,fr
cour,f,fr
couleur,f,fr
course,f,fr
Coréenne,f,fr
couleuvre,f,fr
cosse,f,fr
cotte,f,fr
coréalisatrice,f,fr
Corée,f,fr
corvette,f,fr
Corse,f,fr
corne,f,fr
corde,f,fr
corruption,f,fr
corbeille,f,fr
coquille,f,fr
corniche,f,fr
cornemuse,f,fr
copie,f,fr
coprophagie,f,fr
coque,f,fr
convivialiste,m,fr
coparentalité,f,fr
coopérative,f,fr
convivialité,f,fr
contrée,f,fr
convention,f,fr
contextualisation,f,fr
contragestion,f,fr
constitution,f,fr
contrepartie,f,fr
conséquence,f,fr
contactologie,f,fr
constellation,f,fr
conscience,f,fr
consommation,f,fr
conque,f,fr
consonne,f,fr
consoude,f,fr
connexion,f,fr
connectique,f,fr
conflictualité,f,fr
conjugaison,f,fr
conférence,f,fr
conjoncture,f,fr
connaissance,f,fr
confiture,f,fr
concouriste,m,fr
Confédération française démocratique du travail,f,fr
compotée,f,fr
concordance,f,fr
comédie de situation,f,fr
comparaison,f,fr
compositrice,f,fr
comète,f,fr
commère,f,fr
comportementaliste,m,fr
communication,f,fr
commune,f,fr
commutativité,f,fr
communautarisation,f,fr
commande,f,fr
comitologie,f,fr
commission,f,fr
colonisation,f,fr
colère,f,fr
colline,f,fr
colonie,f,fr
colle,f,fr
colorisation,f,fr
cohue,f,fr
cogniticienne,f,fr
collaboration,f,fr
coinche,f,fr
coiffure,f,fr
cochonnerie,f,fr
coccinelle,f,fr
coentreprise,f,fr
CMU,f,fr
cocaïne,f,fr
clémenvilla,f,fr
coche,m,fr
clématite,f,fr
clé USB,f,fr
cluse,f,fr
clé,f,fr
cloison,f,fr
clause,f,fr
clim,f,fr
clameur,f,fr
clairière,f,fr
cité,f,fr
claie,f,fr
clairance,f,fr
citadelle,f,fr
citoyenneté,f,fr
citerne,f,fr
citation,f,fr
cisailles,f,fr
Cisjordanie,f,fr
circumnavigation,f,fr
cire,f,fr
cime,f,fr
circonstance,f,fr
ciclosporine,f,fr
cinquième,m,fr
cigogne,f,fr
cigarette,f,fr
ciboulette,f,fr
cibiste,m,fr
cible,f,fr
cicatrice,f,fr
chèvre,f,fr
chute,f,fr
Chypriote,m,fr
châtaigne,f,fr
chronologie,f,fr
christophine,f,fr
chrysalide,f,fr
chouette,f,fr
chromodynamique quantique,f,fr
choucroute,f,fr
cheminée,f,fr
chemise,f,fr
chaux,f,fr
chaînarde,f,fr
chose,f,fr
chauve-souris,f,fr
chaussure,f,fr
chaumière,f,fr
chaussée,f,fr
chatteuse,f,fr
chaufferette,f,fr
chaussette,f,fr
chasse,f,fr
chatte,f,fr
charrue,f,fr
charpente,f,fr
charogne,f,fr
charge,f,fr
charlatanerie,f,fr
charrette,f,fr
chanson,f,fr
chapelure,f,fr
chandelle,f,fr
chape,f,fr
chaise,f,fr
chair de homard,f,fr
chambre,f,fr
chambriste,m,fr
ceviche,m,fr
chaleur,f,fr
CFDT,f,fr
CB,f,fr
cerise,f,fr
cesse,f,fr
cerf-voliste,m,fr
centaurée,f,fr
cendre,f,fr
cervelle,f,fr
cavitation,f,fr
cave,f,fr
cellule,f,fr
catégorie,f,fr
cathédrale,f,fr
cavalerie,f,fr
cause,f,fr
caténane,f,fr
catastrophe,f,fr
caste,f,fr
cataracte,f,fr
casse,f,fr
casserole,f,fr
caserne,f,fr
cassette,f,fr
case,f,fr
carène,f,fr
carte,f,fr
cartouchière,f,fr
carre,f,fr
caresse,f,fr
carde,f,fr
carie,f,fr
carpé,f,fr
carotte,f,fr
capoeira,f,fr
capitaine,m,fr
capacitation,f,fr
cantine,f,fr
capacité,f,fr
Carélie,f,fr
cannibalisation,f,fr
cannelle,f,fr
canopée,f,fr
caninette,f,fr
canaille,f,fr
canne à pêche,f,fr
canne,f,fr
canette,f,fr
candidature,f,fr
campagne,f,fr
calzone,f,fr
campanule,f,fr
calculette,f,fr
came,f,fr
calmoduline,f,fr
cale,f,fr
calculatrice,f,fr
Californie,f,fr
calanque,f,fr
cache,f,fr
cafetière,f,fr
caille,f,fr
cadence,f,fr
caillette,f,fr
caisse,f,fr
cacahouète,f,fr
cacophonie,f,fr
cacahuète,f,fr
cabane,f,fr
C.B.,f,fr
cabine,f,fr
cabale,f,fr
C. B.,f,fr
C.M.U.,f,fr
C. F. D. T.,f,fr
béguine,f,fr
bérézina,f,fr
bête,f,fr
C. M. U.,f,fr
bévue,f,fr
bêche,f,fr
bédé,f,fr
bécane,f,fr
bécasse,f,fr
bédéiste,m,fr
bâche,f,fr
bédéphile,m,fr
béatification,f,fr
byzantinologue,m,fr
byssinose,f,fr
butée,f,fr
businesswoman,f,fr
buveuse,f,fr
byline,f,fr
byzantiniste,m,fr
butte,f,fr
byzantinologie,f,fr
Bureautique,f,fr
buse,f,fr
bureautique,f,fr
buche,f,fr
Bulgare,m,fr
bruyère,f,fr
Bruxelles,f,fr
bulle,f,fr
brèche,f,fr
brûlure,f,fr
brème,f,fr
brute,f,fr
brunisseuse,f,fr
bronche,f,fr
brosse,f,fr
brume,f,fr
brouette,f,fr
brique,f,fr
bru,f,fr
brioche,f,fr
bride,f,fr
brise,f,fr
Bretonne,f,fr
bribe,f,fr
bresaola,f,fr
bretelle,f,fr
boutique,f,fr
bractée,f,fr
brasserie,f,fr
branche,f,fr
bouée,f,fr
bouteille,f,fr
boîte,f,fr
bourgmestre,m,fr
boule de neige,f,fr
boussole,f,fr
bourge,m,fr
boulangerie,f,fr
bourrée,f,fr
bougie,f,fr
boule,f,fr
bouillie,f,fr
bougainvillée,f,fr
bouchée,f,fr
boue,f,fr
botte,f,fr
bouche,f,fr
bougainvillier,m,fr
boucherie,f,fr
botanique,f,fr
bosse,f,fr
Bosnienne,f,fr
borne,f,fr
bonté,f,fr
bordurette,f,fr
borréliose,f,fr
bonne,f,fr
bistrotière,f,fr
bombeuse,f,fr
bite,f,fr
bombe à hydrogène,f,fr
bique,f,fr
bioéthique,f,fr
biopuce,f,fr
bioénergie,f,fr
biovigilance,f,fr
bioluminescence,f,fr
biosécurité,f,fr
biomasse,f,fr
biographie,f,fr
bio-informatique,f,fr
billetterie,f,fr
biodiversité,f,fr
bigue,f,fr
bidouilleuse,f,fr
bienveillance,f,fr
bille,f,fr
bijection,f,fr
biologie,f,fr
bicyclette,f,fr
bicouche,f,fr
biche,f,fr
bicycle,m,fr
bicarburation,f,fr
beurette,f,fr
bibliothèque,f,fr
bible,f,fr
beure,f,fr
bette,f,fr
berge,f,fr
betterave,f,fr
besace,f,fr
beur,m,fr
berme,f,fr
belle-sœur,f,fr
berce,f,fr
belle,f,fr
Belge,m,fr
benne,f,fr
belle-fille,f,fr
belette,f,fr
Belgrade,f,fr
belladone,f,fr
bauge,f,fr
beauté,f,fr
baudruche,f,fr
baïonnette,f,fr
bave,f,fr
batterie,f,fr
bataille,f,fr
batteuse,f,fr
batte,f,fr
bastonnade,f,fr
bassine,f,fr
basse,f,fr
barre de chocolat,f,fr
Basse-Saxe,f,fr
basilique,f,fr
bartonelle,f,fr
bascule,f,fr
barrière,f,fr
barre,f,fr
barge,f,fr
barbe-à-papa,f,fr
barre chocolatée,f,fr
barbarie,f,fr
barquette,f,fr
barbe,f,fr
banqueroute,f,fr
banquette,f,fr
baraque,f,fr
baratte,f,fr
banderole,f,fr
banque,f,fr
bande dessinée,f,fr
bancarisation,f,fr
banane,f,fr
bande,f,fr
bancassurance,f,fr
balsamine,f,fr
balle de paille,f,fr
balle,f,fr
ballerine,f,fr
baleine,f,fr
balkanisation,f,fr
baignoire,f,fr
balançoire,f,fr
balafre,f,fr
baladodiffusion,f,fr
baguette,f,fr
baise,f,fr
baignade,f,fr
baie,f,fr
bagnole,f,fr
bague,f,fr
badgeuse,f,fr
bagarre,f,fr
bactériologie,f,fr
baby-boumeuse,f,fr
bagatelle,f,fr
baba cool,m,fr
babiole,f,fr
bactérie,f,fr
aérobic,f,fr
aïeule,f,fr
aérobiologie,f,fr
aérodynamique,f,fr
aérophagie,f,fr
aération,f,fr
aérométrie,f,fr
azotémie,f,fr
Aztèque,m,fr
azolla,f,fr
azoturie,f,fr
azoospermie,f,fr
axénisation,f,fr
azidothymidine,f,fr
axiomatisation,f,fr
axonométrie,f,fr
azurite,f,fr
azalée,f,fr
axonge,f,fr
azerole,f,fr
avorteuse,f,fr
avocasserie,f,fr
avulsion,f,fr
avoine,f,fr
avocette,f,fr
axiologie,f,fr
avionnerie,f,fr
avitaminose,f,fr
avionique,f,fr
avionnette,f,fr
avicultrice,f,fr
avifaune,f,fr
aviculture,f,fr
avidité,f,fr
aversion,f,fr
aventure,f,fr
avarice,f,fr
avant-garde,f,fr
aviation,f,fr
avance,f,fr
avenue,f,fr
avant-soirée,f,fr
autrice,f,fr
avalanche,f,fr
Autrichienne,f,fr
autruche,f,fr
autoroute électronique,f,fr
autoédition,f,fr
autorisation,f,fr
autorité,f,fr
autoroute de l’information,f,fr
autofiction,f,fr
autopalpation,f,fr
autopsie,f,fr
autoroute,f,fr
autoflagellation,f,fr
autodictée,f,fr
autodérision,f,fr
autocensure,f,fr
auto-patrouille,f,fr
autobiographie,f,fr
autocratie,f,fr
authentification,f,fr
autocaravane,f,fr
aurore,f,fr
austérité,f,fr
Australasie,f,fr
auréole,f,fr
attente,f,fr
atrophie,f,fr
attaque,f,fr
atrocité,f,fr
aumône,f,fr
atmosphère,f,fr
athlète,m,fr
astronautique,f,fr
astérie,f,fr
ataxie,f,fr
astérosismologie,f,fr
associativité,f,fr
astronomie,f,fr
asthénosphère,f,fr
assiette,f,fr
assistance,f,fr
association,f,fr
Assemblée nationale,f,fr
assemblée,f,fr
asperge,f,fr
asparagine,f,fr
asphyxie,f,fr
ascèse,f,fr
arête,f,fr
Ascension,f,fr
arène,f,fr
ascensoriste,m,fr
artère,f,fr
artothèque,f,fr
arrivée,f,fr
articulation,f,fr
arthropathie,f,fr
arrière-grand-mère,f,fr
arthrite,f,fr
artillerie,f,fr
arrobase,f,fr
arrestation,f,fr
Arpitanie,f,fr
arnica,f,fr
arquebuse,f,fr
aromaticienne,f,fr
aronde,f,fr
armée,f,fr
arobase,f,fr
armoise,f,fr
armure,f,fr
armature,f,fr
arme,f,fr
armoire,f,fr
aristocratie,f,fr
arithmétique,f,fr
argile,f,fr
Argentin,f,fr
argentite,f,fr
ardoise,f,fr
ardeur,f,fr
ardoisière,f,fr
archevêque,m,fr
archelle,f,fr
archéologie,f,fr
archéobactérie,f,fr
architecture,f,fr
arche,f,fr
arbouse,f,fr
arachnophobie,f,fr
arabesque,f,fr
araignée,f,fr
arachide,f,fr
aquatinte,f,fr
apôtre,m,fr
Aquagym,f,fr
aptitude,f,fr
aquarelle,f,fr
aquarelliste,m,fr
aquagym,f,fr
appendicite,f,fr
apoptose,f,fr
apoprotéine,f,fr
apothéose,f,fr
application,f,fr
apologie,f,fr
apoplexie,f,fr
apnéiste,m,fr
aphérèse,f,fr
apocope,f,fr
aphonie,f,fr
aphélie,f,fr
apnée,f,fr
apathie,f,fr
aphasie,f,fr
apepsie,f,fr
aorte,f,fr
antonomase,f,fr
anémone,f,fr
anémone de mer,f,fr
anxiété,f,fr
antithèse,f,fr
Antiquité,f,fr
anémie,f,fr
antinomie,f,fr
antiphrase,f,fr
antipathie,f,fr
antimondialisation,f,fr
antienne,f,fr
antilope,f,fr
antibiorésistance,f,fr
anticipation,f,fr
antichambre,f,fr
anthère,f,fr
antenniste,m,fr
anthropologie,f,fr
anthologie,f,fr
anthropophagie,f,fr
anode,f,fr
annualisation,f,fr
annotation,f,fr
anonymisation,f,fr
année,f,fr
annihilation,f,fr
annonce,f,fr
annulation,f,fr
annexe,f,fr
anisakiase,f,fr
angoisse,f,fr
anguille,f,fr
Anglaise,f,fr
ankylose,f,fr
angine,f,fr
Andorrane,f,fr
andouille,f,fr
angiosperme,f,fr
anesthésie,f,fr
ancolie,f,fr
ancre,f,fr
anche,f,fr
anarchiste,m,fr
anatomiste,m,fr
anaphore,f,fr
anatomie,f,fr
anarchie,f,fr
analgésie,f,fr
anacoluthe,f,fr
anadiplose,f,fr
anagramme,f,fr
améthyste,f,fr
analepse,f,fr
amibe,f,fr
amirauté,f,fr
ambition,f,fr
amirale,f,fr
amine,f,fr
ambroisie,f,fr
amende,f,fr
ambianceuse,f,fr
amarante,f,fr
ambassadrice,f,fr
alène,f,fr
amande,f,fr
altitude,f,fr
altérité,f,fr
amabilité,f,fr
altération,f,fr
althæa,m,fr
alphabète,m,fr
altermondialisation,f,fr
alpiniste,m,fr
alose,f,fr
alopécie,f,fr
alouette,f,fr
allée,f,fr
allégresse,f,fr
allusion,f,fr
allégorie,f,fr
alliance,f,fr
allitération,f,fr
allure,f,fr
allopathie,f,fr
allergie,f,fr
allumette,f,fr
alliaire,f,fr
Allemande,f,fr
algèbre,f,fr
aliénation,f,fr
alise,f,fr
algue,f,fr
alcoologie,f,fr
algologie,f,fr
albumine,f,fr
alchimie,f,fr
albuminurie,f,fr
alcoolodépendance,f,fr
aissette,f,fr
Albanaise,f,fr
aisselle,f,fr
airelle,f,fr
alacrité,f,fr
aile,f,fr
aine,f,fr
aigreur,f,fr
aiguille,f,fr
aguiche,f,fr
aiguière,f,fr
aigremoine,f,fr
agriculture,f,fr
aide,f,fr
agro-industrie,f,fr
agrafe,f,fr
agonie,f,fr
agilité,f,fr
agence,f,fr
agoraphobie,f,fr
agglomération,f,fr
agate,f,fr
alezan,m,fr
alcoolier,m,fr
aldéhyde acétique,m,fr
alcoologue,m,fr
alcoolisme,m,fr
alchimiste,m,fr
alcoolat,m,fr
albâtre,m,fr
alcarazas,m,fr
alcool,m,fr
alcaloïde,m,fr
arbuste,m,fr
alcade,m,fr
arbrisseau,m,fr
arbre,m,fr
arbousier,m,fr
araucaria,m,fr
arboretum,m,fr
arbre généalogique,m,fr
arbitre de touche,m,fr
arabe,m,fr
arbitre,m,fr
arack,m,fr
aqueduc,m,fr
ara,m,fr
azotite,m,fr
azote,m,fr
azulejo,m,fr
azoture,m,fr
azotate,m,fr
AZT,m,fr
ayatollah,m,fr
azerolier,m,fr
azilien,m,fr
azimut,m,fr
aye-aye,m,fr
ayurvéda,m,fr
ayuntamiento,m,fr
booster,m,fr
ayant droit,m,fr
boomer,m,fr
ayant cause,m,fr
bonobo,m,fr
bonsaï,m,fr
bonnet,m,fr
bonze,m,fr
bondage,m,fr
bonhomme,m,fr
bonheur,m,fr
bombeur,m,fr
bonbon,m,fr
chaline,m,fr
bodybuilding,m,fr
boliviano,m,fr
chameau,m,fr
bois,m,fr
chalin,m,fr
chakra,m,fr
bohrium,m,fr
chaland,m,fr
cerveau,m,fr
chagrin,m,fr
cerfeuil,m,fr
cercle,m,fr
cercueil,m,fr
cerisier,m,fr
CD-Rom,m,fr
cendrier,m,fr
centième,m,fr
centromère,m,fr
cookie,m,fr
convoyeur,m,fr
contre-écrou,m,fr
contrefort,m,fr
contrebandier,m,fr
contre-pouvoir,m,fr
contour,m,fr
contenu,m,fr
contact,m,fr
consulat,m,fr
diot,m,fr
connétable,m,fr
conseil,m,fr
continent,m,fr
dioxygène,m,fr
diocèse,m,fr
connaisseur,m,fr
connexionnisme,m,fr
dindon,m,fr
dimanche,m,fr
dinosaure,m,fr
digitaliseur,m,fr
dieu,m,fr
digicode,m,fr
Digicode,m,fr
Diester,m,fr
didjeridoo,m,fr
diester,m,fr
didgeridoo,m,fr
excès,m,fr
didacticiel,m,fr
exanthème,m,fr
europium,m,fr
eurocentrisme,m,fr
eurosignal,m,fr
eurodéputé,m,fr
euromissile,m,fr
estomac,m,fr
Estonien,m,fr
esturgeon,m,fr
est,m,fr
essieu,m,fr
essor,m,fr
gravier,m,fr
essaim,m,fr
gray,m,fr
Grec,m,fr
euro,m,fr
grand-père,m,fr
grapheur,m,fr
gratuiciel,m,fr
grain,m,fr
GPS,m,fr
gramme,m,fr
goémon,m,fr
gradualisme,m,fr
gradateur,m,fr
goéland,m,fr
goulot,m,fr
Jésus-Christ,m,fr
gouvernement,m,fr
goupil,m,fr
jus de pomme,m,fr
jujitsu,m,fr
juron,m,fr
jujube,m,fr
juillet,m,fr
jus,m,fr
jugement,m,fr
Juif,m,fr
juin,m,fr
judo,m,fr
ju-jitsu,m,fr
jour,m,fr
juge de touche,m,fr
judogi,m,fr
joystick,m,fr
master,m,fr
journal,m,fr
masque,m,fr
maréchal,m,fr
martin-pêcheur,m,fr
mascaret,m,fr
marécage,m,fr
mars,m,fr
marteau,m,fr
mariachi,m,fr
mariage,m,fr
mari,m,fr
marron,m,fr
marché de Noël,m,fr
mardi,m,fr
monospace,m,fr
nivôse,m,fr
nobélium,m,fr
marché,m,fr
nez,m,fr
niobium,m,fr
nid,m,fr
nerf,m,fr
neveu,m,fr
neurone,m,fr
Net,m,fr
neuromédiateur,m,fr
nickel,m,fr
personnage,m,fr
pessimiste,m,fr
peson,m,fr
pessimisme,m,fr
neutron,m,fr
persil,m,fr
neptunium,m,fr
perroquet,m,fr
Pergame,m,fr
permis,m,fr
pensionnat,m,fr
penseur,m,fr
penalty,m,fr
peintre,m,fr
pitbull,m,fr
prédécesseur,m,fr
prédicat,m,fr
pré,m,fr
pruneau,m,fr
prunellier,m,fr
proxy,m,fr
proverbe,m,fr
protéome,m,fr
protège-slip,m,fr
roseau,m,fr
prototype,m,fr
protonyme,m,fr
rosbif,m,fr
rongeur,m,fr
rond-point,m,fr
proton,m,fr
romarin,m,fr
romanesco,m,fr
rolleur,m,fr
roller,m,fr
seaborgium,m,fr
roi,m,fr
rockabilly,m,fr
rocouyer,m,fr
Soleil,m,fr
solier,m,fr
soixantième,m,fr
sol,m,fr
soir,m,fr
sodium,m,fr
roentgenium,m,fr
soin,m,fr
softball,m,fr
soleil,m,fr
spa,m,fr
sociolecte,m,fr
sobriquet,m,fr
teasing,m,fr
tourisme,m,fr
toucan,m,fr
tortellini,m,fr
tourbillon,m,fr
touk-touk,m,fr
torque,m,fr
torse,m,fr
tonneau,m,fr
tort,m,fr
torchon,m,fr
toit,m,fr
télescope,m,fr
toner,m,fr
végétal,m,fr
tomodensitomètre,m,fr
VTT,m,fr
véhicule,m,fr
VTC,m,fr
vélo,m,fr
vraquier,m,fr
voyage,m,fr
voyageur,m,fr
volapük,m,fr
volt,m,fr
volontarisme,m,fr
volley-ball,m,fr
voisin,m,fr
voilier,m,fr
vol,m,fr
étalon,m,fr
étameur,m,fr
équimuscle,m,fr
érable,m,fr
étage,m,fr
étain,m,fr
équinoxe,m,fr
équipementier,m,fr
épouvantail,m,fr
épyornis,m,fr
équilibre,m,fr
équateur,m,fr
époux,m,fr
épithalame,m,fr
épinard,m,fr
épitexte,m,fr
œuf,m,fr
œillet,m,fr
œsophage,m,fr
œil-de-bœuf,m,fr
être humain,m,fr
évêque,m,fr
œil,m,fr
été,m,fr
étudiant,m,fr
éthylomètre,m,fr
éthylotest,m,fr
étendard,m,fr
éthicien,m,fr
état,m,fr
État,m,fr
étang,m,fr
épicéa,m,fr
épimère,m,fr
épervier,m,fr
épilateur,m,fr
épi,m,fr
éperon,m,fr
éon,m,fr
énanthème,m,fr
épaulement,m,fr
émir,m,fr
émerillon,m,fr
émoticone,m,fr
émeri,m,fr
éléphant,m,fr
éloge,m,fr
électromagnétisme,m,fr
égotisme,m,fr
élan,m,fr
élastique,m,fr
égard,m,fr
éland,m,fr
électron,m,fr
édicule,m,fr
édredon,m,fr
écureuil,m,fr
écueil,m,fr
