noun,gender,lang
Hercule,"rzeczownik, rodzaj męski, nazwa własna",fr
hédonisme,"rzeczownik, rodzaj męski",fr
harpiste,"rzeczownik, rodzaj męski",fr
haploïde,"rzeczownik, rodzaj męski lub żeński",fr
hélioscope,"rzeczownik, rodzaj męski",fr
hebdomadaire,"rzeczownik, rodzaj męski",fr
héliographe,"rzeczownik, rodzaj męski",fr
haut-parleur,"rzeczownik, rodzaj męski",fr
harpon,"rzeczownik, rodzaj męski",fr
hanneton,"rzeczownik, rodzaj męski",fr
harceleur,przymiotnik,fr
handball,"rzeczownik, rodzaj męski",fr
Hanovrien,"rzeczownik, rodzaj męski",fr
hassium,"rzeczownik, rodzaj męski",fr
Haïti,"rzeczownik, rodzaj męski, nazwa własna",fr
hameçon,"rzeczownik, rodzaj męski",fr
Hambourg,"rzeczownik, rodzaj męski, nazwa własna",fr
halophile,"rzeczownik, rodzaj męski",fr
hall,"rzeczownik, rodzaj męski",fr
hammam,"rzeczownik, rodzaj męski",fr
hâle,"rzeczownik, rodzaj męski",fr
haillon,"rzeczownik, rodzaj męski",fr
hagiographe,"rzeczownik, rodzaj męski",fr
hafnium,"rzeczownik, rodzaj męski",fr
hadith,"rzeczownik, rodzaj męski",fr
hachoir,"rzeczownik, rodzaj męski",fr
hacker,"rzeczownik, rodzaj męski",fr
gyroscope,"rzeczownik, rodzaj męski",fr
habit,"rzeczownik, rodzaj męski",fr
gynécologue,"rzeczownik, rodzaj męski",fr
habitué,przymiotnik,fr
habillement,"rzeczownik, rodzaj męski",fr
habitat,"rzeczownik, rodzaj męski",fr
gynophore,"rzeczownik, rodzaj męski",fr
Habacuc,"rzeczownik, rodzaj męski, nazwa własna",fr
gymnase,"rzeczownik, rodzaj męski",fr
gypse,"rzeczownik, rodzaj męski",fr
guitariste,"rzeczownik, rodzaj męski",fr
gynandromorphe,przymiotnik,fr
gynocentrisme,"rzeczownik, rodzaj męski",fr
Gwenaël,"rzeczownik, rodzaj męski, nazwa własna",fr
Guatémaltèque,"rzeczownik, rodzaj męski",fr
gus,"rzeczownik, rodzaj męski",fr
Gustave,"rzeczownik, rodzaj męski, nazwa własna",fr
guignol,"rzeczownik, rodzaj męski",fr
gui,"rzeczownik, rodzaj męski",fr
Guinéen,"rzeczownik, rodzaj męski",fr
guppy,"rzeczownik, rodzaj męski",fr
growler,"rzeczownik, rodzaj męski",fr
gué,"rzeczownik, rodzaj męski",fr
groupeur,"rzeczownik, rodzaj męski",fr
groupement,"rzeczownik, rodzaj męski",fr
grossiste,"rzeczownik, rodzaj męski",fr
guacamole,"rzeczownik, rodzaj męski",fr
groupe sanguin,"fraza rzeczownikowa, rodzaj męski",fr
Grisons,"rzeczownik, rodzaj męski, liczba mnoga, nazwa własna",fr
groin,"rzeczownik, rodzaj męski",fr
Groenland,"rzeczownik, rodzaj męski, nazwa własna",fr
gros lard,"fraza rzeczownikowa, rodzaj męski",fr
graphique,przymiotnik,fr
grillon,"rzeczownik, rodzaj męski",fr
grigou,"rzeczownik, rodzaj męski",fr
gourou,"rzeczownik, rodzaj męski lub żeński",fr
grattoir,"rzeczownik, rodzaj męski",fr
goulash,"rzeczownik, rodzaj męski lub żeński",fr
greffier,"rzeczownik, rodzaj męski",fr
Grec,"rzeczownik, rodzaj męski, nazwa własna",fr
gothique,przymiotnik,fr
grenadier,"rzeczownik, rodzaj męski",fr
gosse,"rzeczownik, rodzaj męski i żeński",fr
goudjarati,"rzeczownik, rodzaj męski",fr
graphène,"rzeczownik, rodzaj męski",fr
gondolier,"rzeczownik, rodzaj męski",fr
gouter,czasownik,fr
gourdin,"rzeczownik, rodzaj męski",fr
gorille,"rzeczownik, rodzaj męski",fr
goulag,"rzeczownik, rodzaj męski",fr
gommage,"rzeczownik, rodzaj męski",fr
granit,"rzeczownik, rodzaj męski",fr
golfe du Siam,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
Goliath,"rzeczownik, rodzaj męski, nazwa własna",fr
golfe de Corée,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
gombo,"rzeczownik, rodzaj męski",fr
golfe Persique,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
golfe de Venise,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
gnostique,"rzeczownik, rodzaj męski",fr
golfe de Thaïlande,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
golfe de Californie,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
golfe des îles Petalis,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
golfe d'Oman,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
gnou,"rzeczownik, rodzaj męski",fr
glycosaminoglycane,"rzeczownik, rodzaj męski",fr
glycogène,"rzeczownik, rodzaj męski",fr
gnangnan,"rzeczownik, rodzaj męski",fr
golfe de Botnie,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
glycérol,"rzeczownik, rodzaj męski",fr
Glycérius,"rzeczownik, rodzaj męski, nazwa własna",fr
glutathion,"rzeczownik, rodzaj męski",fr
glume,"rzeczownik, rodzaj męski",fr
glycéride,"rzeczownik, rodzaj męski",fr
glutamate,"rzeczownik, rodzaj męski",fr
glycomètre,"rzeczownik, rodzaj męski",fr
gluten,"rzeczownik, rodzaj męski",fr
glucomètre,"rzeczownik, rodzaj męski",fr
golf,"rzeczownik, rodzaj męski",fr
glucagon,"rzeczownik, rodzaj męski",fr
glouton,"rzeczownik, rodzaj męski",fr
glucide,"rzeczownik, rodzaj męski",fr
glucose,"rzeczownik, rodzaj męski",fr
gloxinia,"rzeczownik, rodzaj męski",fr
glissement de terrain,"fraza rzeczownikowa, rodzaj męski",fr
globe-trotteur,"rzeczownik, rodzaj męski",fr
glaçon,"rzeczownik, rodzaj męski",fr
Girondin,"rzeczownik, rodzaj męski",fr
glaïeul imbriqué,"fraza rzeczownikowa, rodzaj męski",fr
globe,"rzeczownik, rodzaj męski",fr
gingembre,"rzeczownik, rodzaj męski",fr
Gilbert,"rzeczownik, rodzaj męski, nazwa własna",fr
gérontologue,"rzeczownik, rodzaj męski",fr
gigabyte,"rzeczownik, rodzaj męski",fr
germanophobe,"rzeczownik, rodzaj męski",fr
gibet,"rzeczownik, rodzaj męski",fr
geste,"rzeczownik, rodzaj męski",fr
gérondif,"rzeczownik, rodzaj męski",fr
gigantisme,"rzeczownik, rodzaj męski",fr
gibier,"rzeczownik, rodzaj męski",fr
Gibraltar,"rzeczownik, rodzaj męski, nazwa własna",fr
germanium,"rzeczownik, rodzaj męski",fr
germe,"rzeczownik, rodzaj męski",fr
géomètre,"rzeczownik, rodzaj męski lub żeński",fr
Germain,"rzeczownik, rodzaj męski, nazwa własna",fr
géologue,"rzeczownik, rodzaj męski",fr
géographe,"rzeczownik, rodzaj męski lub żeński",fr
géopolymère,"rzeczownik, rodzaj męski",fr
germanophile,przymiotnik,fr
gens,"rzeczownik, rodzaj męski lub żeński, liczba mnoga",fr
gerfaut,"rzeczownik, rodzaj męski",fr
génocidaire,"rzeczownik, rodzaj męski i żeński",fr
germanisme,"rzeczownik, rodzaj męski",fr
Gérald,"rzeczownik, rodzaj męski, nazwa własna",fr
géophysicien,"rzeczownik, rodzaj męski",fr
geôlier,"rzeczownik, rodzaj męski",fr
genre masculin,"fraza rzeczownikowa, rodzaj męski",fr
géocentrisme,"rzeczownik, rodzaj męski",fr
gaucher,przymiotnik,fr
générique,"rzeczownik, rodzaj męski",fr
genévrier de Virginie,"fraza rzeczownikowa, rodzaj męski",fr
Génois,"rzeczownik, rodzaj męski",fr
génitif,"rzeczownik, rodzaj męski",fr
Gargamel,"rzeczownik, rodzaj męski, nazwa własna",fr
Gaspard,"rzeczownik, rodzaj męski, nazwa własna",fr
garde-manger,"rzeczownik, rodzaj męski",fr
Garuda,"rzeczownik, rodzaj męski, nazwa własna",fr
garde-malade,"rzeczownik, rodzaj męski",fr
gargouillement,"rzeczownik, rodzaj męski",fr
gaou,"rzeczownik, rodzaj męski i żeński",fr
gendarme,"rzeczownik, rodzaj męski",fr
garde-boue,"rzeczownik, rodzaj męski",fr
garde du corps,"fraza rzeczownikowa, rodzaj męski",fr
garde,"rzeczownik, rodzaj żeński",fr
garant,"rzeczownik, rodzaj męski",fr
garçon,"rzeczownik, rodzaj męski",fr
ganglion,"rzeczownik, rodzaj męski",fr
ganglion de Troisier,"fraza rzeczownikowa, rodzaj męski",fr
gamétophyte,"rzeczownik, rodzaj męski",fr
ganglion sentinelle,"fraza rzeczownikowa, rodzaj męski",fr
galopin,"rzeczownik, rodzaj męski",fr
gambit,"rzeczownik, rodzaj męski",fr
gamète,"rzeczownik, rodzaj męski",fr
galon,"rzeczownik, rodzaj męski",fr
gage,"rzeczownik, rodzaj męski",fr
gallon,"rzeczownik, rodzaj męski",fr
galérien,"rzeczownik, rodzaj męski",fr
futurologue,"rzeczownik, rodzaj męski",fr
furoncle,"rzeczownik, rodzaj męski",fr
fusil,"rzeczownik, rodzaj męski",fr
galiot,"rzeczownik, rodzaj męski",fr
furet,"rzeczownik, rodzaj męski",fr
fronton,"rzeczownik, rodzaj męski",fr
fucus,"rzeczownik, rodzaj męski",fr
froment,"rzeczownik, rodzaj męski",fr
frêne,"rzeczownik, rodzaj męski",fr
frein,"rzeczownik, rodzaj męski",fr
frisson,"rzeczownik, rodzaj męski",fr
frein à tambour,"fraza rzeczownikowa, rodzaj męski",fr
freemium,"rzeczownik, rodzaj męski",fr
frein à disque,"fraza rzeczownikowa, rodzaj męski",fr
francophile,"rzeczownik, rodzaj męski",fr
frigo,"rzeczownik, rodzaj męski",fr
Frédéric,"rzeczownik, rodzaj męski, nazwa własna",fr
frangin,"rzeczownik, rodzaj męski",fr
fratricide,"rzeczownik, rodzaj męski",fr
Frank,"rzeczownik, rodzaj męski, nazwa własna",fr
fruit,"rzeczownik, rodzaj męski",fr
francophone,"rzeczownik, rodzaj męski",fr
Franck,"rzeczownik, rodzaj męski, nazwa własna",fr
Francis,"rzeczownik, rodzaj męski, nazwa własna",fr
François,"rzeczownik, rodzaj męski",fr
franciscain,"rzeczownik, rodzaj męski",fr
Francfort-sur-le-Main,"rzeczownik, rodzaj męski, nazwa własna",fr
franchisage,"rzeczownik, rodzaj męski",fr
francium,"rzeczownik, rodzaj męski",fr
Français,"rzeczownik, rodzaj męski",fr
français,przymiotnik,fr
franc-maçon,"rzeczownik, rodzaj męski",fr
franc-jeu,"rzeczownik, rodzaj męski",fr
frais,przymiotnik,fr
fraisier,"rzeczownik, rodzaj męski",fr
foyer,"rzeczownik, rodzaj męski",fr
framboisier,"rzeczownik, rodzaj męski",fr
foutre,czasownik przechodni,fr
franc,przymiotnik,fr
fourrage,"rzeczownik, rodzaj męski",fr
fourreur,"rzeczownik, rodzaj męski",fr
fourreau,"rzeczownik, rodzaj męski",fr
four,"rzeczownik, rodzaj męski",fr
fourbi,"rzeczownik, rodzaj męski",fr
fourmilier,"rzeczownik, rodzaj męski",fr
fournisseur,"rzeczownik, rodzaj męski",fr
fossoyeur,"rzeczownik, rodzaj męski",fr
fourneau,"rzeczownik, rodzaj męski",fr
fossé,"rzeczownik, rodzaj męski",fr
foulard,"rzeczownik, rodzaj męski",fr
forestier,przymiotnik,fr
foret,"rzeczownik, rodzaj męski",fr
formalisme,"rzeczownik, rodzaj męski",fr
fort,przymiotnik,fr
formulaire,"rzeczownik, rodzaj męski",fr
fleuriste,"rzeczownik, rodzaj męski",fr
föhn,"rzeczownik, rodzaj męski",fr
flegmatique,przymiotnik,fr
fluconazole,"rzeczownik, rodzaj męski",fr
fluide,przymiotnik,fr
fluorouracile,"rzeczownik, rodzaj męski",fr
florilège,"rzeczownik, rodzaj męski",fr
fléau,"rzeczownik, rodzaj męski",fr
flambeau,"rzeczownik, rodzaj męski",fr
flétan,"rzeczownik, rodzaj męski",fr
fin de siècle,"fraza rzeczownikowa, rodzaj męski lub żeński",fr
flamant,"rzeczownik, rodzaj męski",fr
flocon de neige,"fraza rzeczownikowa, rodzaj męski",fr
fidéiste,"rzeczownik, rodzaj męski",fr
flamand,"rzeczownik, rodzaj męski",fr
Finlandais,"rzeczownik, rodzaj męski",fr
fils de putain,"fraza rzeczownikowa, rodzaj męski",fr
fixateur,"rzeczownik, rodzaj męski",fr
fibroblaste,"rzeczownik, rodzaj męski",fr
film,"rzeczownik, rodzaj męski",fr
fez,"rzeczownik, rodzaj męski",fr
fidjien,przymiotnik,fr
feutre,"rzeczownik, rodzaj męski",fr
feuillage,"rzeczownik, rodzaj męski",fr
fidéisme,"rzeczownik, rodzaj męski",fr
feuillu,"rzeczownik, rodzaj męski",fr
feu de joie,"fraza rzeczownikowa, rodzaj męski",fr
feu d'artifice,"fraza rzeczownikowa, rodzaj męski",fr
ferromanganèse,"rzeczownik, rodzaj męski",fr
fermage,"rzeczownik, rodzaj męski",fr
fétichisme,"rzeczownik, rodzaj męski",fr
fer à friser,"fraza rzeczownikowa, rodzaj męski",fr
figuier,"rzeczownik, rodzaj męski",fr
fer à cheval,"fraza rzeczownikowa, rodzaj męski",fr
fédéraliste,"rzeczownik, rodzaj męski lub żeński",fr
fenouil,"rzeczownik, rodzaj męski",fr
faux,przymiotnik,fr
fauviste,"rzeczownik, rodzaj męski",fr
fenil,"rzeczownik, rodzaj męski",fr
faussaire,"rzeczownik, rodzaj męski",fr
faune,"rzeczownik, rodzaj męski",fr
fémur,"rzeczownik, rodzaj męski",fr
Félix,"rzeczownik, rodzaj męski, nazwa własna",fr
Félicien,"rzeczownik, rodzaj męski, nazwa własna",fr
fataliste,przymiotnik,fr
Fayzabad,"rzeczownik, rodzaj męski, nazwa własna",fr
fauvisme,"rzeczownik, rodzaj męski",fr
fausset,"rzeczownik, rodzaj męski",fr
faucheur,"rzeczownik, rodzaj męski",fr
fantaisiste,"rzeczownik, rodzaj męski",fr
faucon,"rzeczownik, rodzaj męski",fr
fennec,"rzeczownik, rodzaj męski",fr
fanatique,przymiotnik,fr
fan,"rzeczownik, rodzaj męski",fr
fatalisme,"rzeczownik, rodzaj męski",fr
faubourg,"rzeczownik, rodzaj męski",fr
fanion,"rzeczownik, rodzaj męski",fr
fascisme,"rzeczownik, rodzaj męski",fr
fait accompli,"fraza rzeczownikowa, rodzaj męski",fr
faisceau,"rzeczownik, rodzaj męski",fr
faisan,"rzeczownik, rodzaj męski",fr
fantoche,"rzeczownik, rodzaj męski",fr
fantastique,przymiotnik,fr
falsificateur,"rzeczownik, rodzaj męski",fr
extrémiste,przymiotnik,fr
fairplay,"rzeczownik, rodzaj męski",fr
fair-play,"rzeczownik, rodzaj męski",fr
fainéant,przymiotnik,fr
faible,przymiotnik,fr
failli,"rzeczownik, rodzaj męski",fr
exhibitionniste,przymiotnik,fr
Fabien,"rzeczownik, rodzaj męski, nazwa własna",fr
exosquelette,"rzeczownik, rodzaj męski",fr
extrémisme,"rzeczownik, rodzaj męski",fr
facteur,"rzeczownik, rodzaj męski",fr
existentialisme,"rzeczownik, rodzaj męski",fr
exemple,"rzeczownik, rodzaj męski",fr
exicateur,"rzeczownik, rodzaj męski",fr
excès,"rzeczownik, rodzaj męski",fr
eurocentriste,przymiotnik,fr
évier,"rzeczownik, rodzaj męski",fr
eugéniste,"rzeczownik, rodzaj męski",fr
évanouissement,"rzeczownik, rodzaj męski",fr
éventail,"rzeczownik, rodzaj męski",fr
excitant,"rzeczownik, rodzaj męski",fr
Étrusque,"rzeczownik, rodzaj męski",fr
euromarché,"rzeczownik, rodzaj męski",fr
eugénisme,"rzeczownik, rodzaj męski",fr
examen,"rzeczownik, rodzaj męski",fr
ethnographe,"rzeczownik, rodzaj męski",fr
eucalyptol,"rzeczownik, rodzaj męski",fr
étourneau sansonnet,"fraza rzeczownikowa, rodzaj męski",fr
euro,"rzeczownik, rodzaj męski",fr
Etna,"rzeczownik, rodzaj męski, nazwa własna",fr
éthanol,"rzeczownik, rodzaj męski",fr
éthylène,"rzeczownik, rodzaj męski",fr
été des Indiens,"fraza rzeczownikowa, rodzaj męski",fr
éteignoir,"rzeczownik, rodzaj męski",fr
étrier,"rzeczownik, rodzaj męski",fr
États-Unis d'Amérique,"fraza rzeczownikowa, rodzaj męski, liczba mnoga, nazwa własna",fr
esturgeon,"rzeczownik, rodzaj męski",fr
essayiste,"rzeczownik, rodzaj męski lub żeński",fr
étalonnage,"rzeczownik, rodzaj męski",fr
État d'Israël,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
étain,"rzeczownik, rodzaj męski",fr
estivant,"rzeczownik, rodzaj męski",fr
État,"rzeczownik, rodzaj męski",fr
essuie-glace,"rzeczownik, rodzaj męski",fr
essayage,"rzeczownik, rodzaj męski",fr
esprit inquiet,"fraza rzeczownikowa, rodzaj męski",fr
Esquilin,"rzeczownik, rodzaj męski, nazwa własna",fr
essentialisme,"rzeczownik, rodzaj męski",fr
espoir,"rzeczownik, rodzaj męski",fr
espagnol,"rzeczownik, rodzaj męski",fr
Esprit,"rzeczownik, rodzaj męski, nazwa własna",fr
escroc,"rzeczownik, rodzaj męski",fr
esclavage,"rzeczownik, rodzaj męski",fr
erzya,"rzeczownik, rodzaj męski",fr
espace,"rzeczownik, rodzaj męski",fr
Ernest,"rzeczownik, rodzaj męski, nazwa własna",fr
ermite,"rzeczownik, rodzaj męski",fr
érotisme,"rzeczownik, rodzaj męski",fr
ermitage,"rzeczownik, rodzaj męski",fr
épileptique,przymiotnik,fr
épidémiologue,"rzeczownik, rodzaj męski",fr
ergatif,przymiotnik,fr
éreintement,"rzeczownik, rodzaj męski",fr
Éric,"rzeczownik, rodzaj męski, nazwa własna",fr
érable,"rzeczownik, rodzaj męski",fr
épinard,"rzeczownik, rodzaj męski",fr
erbium,"rzeczownik, rodzaj męski",fr
épigastre,"rzeczownik, rodzaj męski",fr
épicurisme,"rzeczownik, rodzaj męski",fr
entre-deux-guerres,"rzeczownik, rodzaj męski lub żeński",fr
épicentre,"rzeczownik, rodzaj męski",fr
éperon,"rzeczownik, rodzaj męski",fr
envahissement,"rzeczownik, rodzaj męski",fr
entomologiste,"rzeczownik, rodzaj męski",fr
environnement,"rzeczownik, rodzaj męski",fr
enthousiaste,przymiotnik,fr
épeautre,"rzeczownik, rodzaj męski",fr
Éphrem,"rzeczownik, rodzaj męski, nazwa własna",fr
entourage,"rzeczownik, rodzaj męski",fr
entraîneur,"rzeczownik, rodzaj męski",fr
entracte,"rzeczownik, rodzaj męski",fr
enthousiasme,"rzeczownik, rodzaj męski",fr
énième,"rzeczownik, rodzaj męski lub żeński",fr
enseignant,"rzeczownik, rodzaj męski",fr
entrefilet,"rzeczownik, rodzaj męski",fr
entêtement,"rzeczownik, rodzaj męski",fr
enregistreur,"rzeczownik, rodzaj męski",fr
entier relatif,"fraza rzeczownikowa, rodzaj męski",fr
enfant,"rzeczownik, rodzaj męski lub żeński",fr
entendement,"rzeczownik, rodzaj męski",fr
enjeu,"rzeczownik, rodzaj męski",fr
endocrinologue,"rzeczownik, rodzaj męski",fr
endocrinologiste,"rzeczownik, rodzaj męski i żeński",fr
engouement,"rzeczownik, rodzaj męski",fr
enchaînement,"rzeczownik, rodzaj męski",fr
enfantillage,"rzeczownik, rodzaj męski",fr
endoplasme,"rzeczownik, rodzaj męski",fr
empiriste,"rzeczownik, rodzaj męski",fr
encyclopédisme,"rzeczownik, rodzaj męski",fr
engin,"rzeczownik, rodzaj męski",fr
employé,"rzeczownik, rodzaj męski",fr
emprisonnement,"rzeczownik, rodzaj męski",fr
emploi,"rzeczownik, rodzaj męski",fr
en-tête,"rzeczownik, rodzaj męski",fr
empire,"rzeczownik, rodzaj męski",fr
embarquement,"rzeczownik, rodzaj męski",fr
élévateur,"rzeczownik, rodzaj męski",fr
embrayage,"rzeczownik, rodzaj męski",fr
emmerdeur,"rzeczownik, rodzaj męski",fr
Émile,"rzeczownik, rodzaj męski, nazwa własna",fr
éléphant,"rzeczownik, rodzaj męski",fr
Elohim,"rzeczownik, rodzaj męski, nazwa własna",fr
électret,"rzeczownik, rodzaj męski",fr
électricien,"rzeczownik, rodzaj męski",fr
électroscope,"rzeczownik, rodzaj męski",fr
effet,"rzeczownik, rodzaj męski",fr
élasmosaure,"rzeczownik, rodzaj męski",fr
édulcorant,"rzeczownik, rodzaj męski",fr
effeuillement,"rzeczownik, rodzaj męski",fr
écologiste,"rzeczownik, rodzaj męski lub żeński",fr
éditeur de texte,"fraza rzeczownikowa, rodzaj męski",fr
eczéma,"rzeczownik, rodzaj męski",fr
économiste,"rzeczownik, rodzaj męski",fr
efféminement,"rzeczownik, rodzaj męski",fr
éclatement,"rzeczownik, rodzaj męski",fr
écrivain,"rzeczownik, rodzaj męski",fr
écraseur,"rzeczownik, rodzaj męski",fr
écoterroriste,"rzeczownik, rodzaj męski",fr
échouage,"rzeczownik, rodzaj męski",fr
dyslexique,przymiotnik,fr
écheveau,"rzeczownik, rodzaj męski",fr
ébahissement,"rzeczownik, rodzaj męski",fr
échangeur,"rzeczownik, rodzaj męski",fr
ecclésiastique,przymiotnik,fr
échappement,"rzeczownik, rodzaj męski",fr
éclair,"rzeczownik, rodzaj męski",fr
dynamisme,"rzeczownik, rodzaj męski",fr
dysprosium,"rzeczownik, rodzaj męski",fr
dualiste,"rzeczownik, rodzaj męski",fr
durcissement,"rzeczownik, rodzaj męski",fr
duopole,"rzeczownik, rodzaj męski",fr
duodénum,"rzeczownik, rodzaj męski",fr
Dublinois,"rzeczownik, rodzaj męski",fr
duché,"rzeczownik, rodzaj męski",fr
duel,"rzeczownik, rodzaj męski",fr
duc,"rzeczownik, rodzaj męski",fr
dromadaire,"rzeczownik, rodzaj męski",fr
droits des animaux,"fraza rzeczownikowa, rodzaj męski, liczba mnoga",fr
druidisme,"rzeczownik, rodzaj męski",fr
droit pénal,"fraza rzeczownikowa, rodzaj męski",fr
dress code,"fraza rzeczownikowa, rodzaj męski",fr
dosage,"rzeczownik, rodzaj męski",fr
doyen,"rzeczownik, rodzaj męski",fr
Dominique,"rzeczownik, rodzaj żeński, nazwa własna",fr
douanier,"rzeczownik, rodzaj męski",fr
Dorien,"rzeczownik, rodzaj męski",fr
domestique,przymiotnik,fr
doryphore,"rzeczownik, rodzaj męski",fr
documentaliste,"rzeczownik, rodzaj męski",fr
domicile,"rzeczownik, rodzaj męski",fr
dollar,"rzeczownik, rodzaj męski",fr
donjon,"rzeczownik, rodzaj męski",fr
dopage,"rzeczownik, rodzaj męski",fr
djihad,"rzeczownik, rodzaj męski",fr
dixième,"rzeczownik, rodzaj męski lub żeński",fr
dix-huitième,liczebnik porządkowy,fr
dodécaédrane,"rzeczownik, rodzaj męski",fr
dompteur,"rzeczownik, rodzaj męski",fr
diplomate,"rzeczownik, rodzaj męski",fr
diploïde,"rzeczownik, rodzaj męski lub żeński",fr
Djiboutien,"rzeczownik, rodzaj męski",fr
djaïnisme,"rzeczownik, rodzaj męski",fr
Directoire,"rzeczownik, rodzaj męski, nazwa własna",fr
dîner d'affaire,"fraza rzeczownikowa, rodzaj męski",fr
dobermann,"rzeczownik, rodzaj męski",fr
disjoncteur,"rzeczownik, rodzaj męski",fr
Dimitri,"rzeczownik, rodzaj męski, nazwa własna",fr
dioxyde,"rzeczownik, rodzaj męski",fr
dimanche de quasimodo,"fraza rzeczownikowa, rodzaj męski",fr
dimanche de Saint-Thomas,"fraza rzeczownikowa, rodzaj męski",fr
diminutif,"rzeczownik, rodzaj męski",fr
Dîmas,"rzeczownik, rodzaj męski, nazwa własna",fr
dieffenbachia,"rzeczownik, rodzaj męski",fr
dignitaire,"rzeczownik, rodzaj męski",fr
dictateur,"rzeczownik, rodzaj męski",fr
dictaphone,"rzeczownik, rodzaj męski",fr
dilophosaure,"rzeczownik, rodzaj męski",fr
dico,"rzeczownik, rodzaj męski",fr
Dieu,"rzeczownik, rodzaj męski, nazwa własna",fr
dialectologue,"rzeczownik, rodzaj męski",fr
diaphragme,"rzeczownik, rodzaj męski",fr
diclofénac,"rzeczownik, rodzaj męski",fr
diabétique,"rzeczownik, rodzaj męski",fr
dibbouk,"rzeczownik, rodzaj męski",fr
dichlorodiphényltrichloroéthane,"rzeczownik, rodzaj męski",fr
diapason,"rzeczownik, rodzaj męski",fr
diagramme,"rzeczownik, rodzaj męski",fr
diamètre,"rzeczownik, rodzaj męski",fr
diable,"rzeczownik, rodzaj męski",fr
développement durable,"fraza rzeczownikowa, rodzaj męski",fr
destinataire,"rzeczownik, rodzaj męski",fr
devoir,czasownik,fr
déterminisme,"rzeczownik, rodzaj męski",fr
diamant,"rzeczownik, rodzaj męski",fr
détroit de Corée,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
diabète,"rzeczownik, rodzaj męski",fr
détecteur,"rzeczownik, rodzaj męski",fr
destructeur,przymiotnik,fr
destin,"rzeczownik, rodzaj męski",fr
dessous-de-table,"rzeczownik, rodzaj męski",fr
désintéressement,"rzeczownik, rodzaj męski",fr
desmosome,"rzeczownik, rodzaj męski",fr
dermatologue,"rzeczownik, rodzaj męski i żeński",fr
désespoir,"rzeczownik, rodzaj męski",fr
descendant,"rzeczownik, rodzaj męski",fr
désert de Gobi,"fraza rzeczownikowa, rodzaj męski, nazwa własna",fr
dérivé,"rzeczownik, rodzaj męski",fr
désarmement,"rzeczownik, rodzaj męski",fr
désabonnement,"rzeczownik, rodzaj męski",fr
dessert,"rzeczownik, rodzaj męski",fr
déplaisir,"rzeczownik, rodzaj męski",fr
dépôt,"rzeczownik, rodzaj męski",fr
dentiste,"rzeczownik, rodzaj męski",fr
dépositaire,"rzeczownik, rodzaj męski",fr
dépistage,"rzeczownik, rodzaj męski",fr
déplacement,"rzeczownik, rodzaj męski",fr
dépassement,"rzeczownik, rodzaj męski",fr
département,"rzeczownik, rodzaj męski",fr
dendrologue,"rzeczownik, rodzaj męski",fr
départ,"rzeczownik, rodzaj męski",fr
dénoyauteur,"rzeczownik, rodzaj męski",fr
démonologiste,"rzeczownik, rodzaj męski",fr
dépeuplement,"rzeczownik, rodzaj męski",fr
démographe,"rzeczownik, rodzaj męski i żeński",fr
dénialisme,"rzeczownik, rodzaj męski",fr
démonologue,"rzeczownik, rodzaj męski",fr
dénombrement,"rzeczownik, rodzaj męski",fr
dentifrice,"rzeczownik, rodzaj męski",fr
démocratisme,"rzeczownik, rodzaj męski",fr
dénonciateur,"rzeczownik, rodzaj męski",fr
démon de midi,"fraza rzeczownikowa, rodzaj męski",fr
demi-dieu,"rzeczownik, rodzaj męski",fr
demi-sommeil,"rzeczownik, rodzaj męski",fr
déménagement,"rzeczownik, rodzaj męski",fr
demi-métal,"rzeczownik, rodzaj męski",fr
défenseur,"rzeczownik, rodzaj męski",fr
dégoût,"rzeczownik, rodzaj męski",fr
défrisage,"rzeczownik, rodzaj męski",fr
défaitisme,"rzeczownik, rodzaj męski",fr
dédit,"rzeczownik, rodzaj męski",fr
défaut,"rzeczownik, rodzaj męski",fr
découvreur,"rzeczownik, rodzaj męski",fr
dédain,"rzeczownik, rodzaj męski",fr
découpage,"rzeczownik, rodzaj męski",fr
décorateur,"rzeczownik, rodzaj męski",fr
décor,"rzeczownik, rodzaj męski",fr
décilitre,"rzeczownik, rodzaj męski",fr
découragement,"rzeczownik, rodzaj męski",fr
déconstructivisme,"rzeczownik, rodzaj męski",fr
décollage,"rzeczownik, rodzaj męski",fr
déchargement,"rzeczownik, rodzaj męski",fr
déchet,"rzeczownik, rodzaj męski",fr
décès,"rzeczownik, rodzaj męski",fr
décibel,"rzeczownik, rodzaj męski",fr
début,"rzeczownik, rodzaj męski",fr
décamètre,"rzeczownik, rodzaj męski",fr
débiteur,"rzeczownik, rodzaj męski",fr
deadname,"rzeczownik, rodzaj męski",fr
dari,"rzeczownik, rodzaj męski",fr
